3.33245439003,3.4393979906,3.57464211603
4.01468883261,4.01784633423,3.97402633422
3.35596836701,3.32609012554,3.31062236009
3.42719127629,3.43820609408,3.4583547667
4.0357041046,4.04150281513,4.05442146502
3.48406948935,3.49143658667,3.49275836081
3.64514065214,3.58966808468,3.53290809574
3.29919375032,3.29428991979,3.31417415649
3.44741853905,3.50741487769,3.53063803153
3.77375716923,3.78220505466,3.79999430329
4.55163326508,4.62202479281,4.70293245787
4.74079904915,4.65712482498,4.5689358689
2.52158222939,2.41033298855,2.30888684815
2.93746657835,3.02701575536,3.13258095382
3.98791449094,4.0796134398,4.16033728718
5.49809286437,5.63857307056,5.79375393835
7.18901577911,7.2420927117,7.25881978286
7.36134714187,7.27483109019,7.18528056027
6.9432524287,7.00142140672,7.02837870393
6.34613715686,6.26507184724,6.23110818888
6.06623494623,6.05630880889,6.06171661462
6.26205025094,6.29811777925,6.31570892971
6.08934203994,6.04604645288,5.97079492482
4.81699950163,4.65990565583,4.52425071009
3.22591730078,3.19293842088,3.16867828461
2.89306946575,2.94304127009,3.08780315097
5.62580213071,5.82201640741,5.91748506048
5.95970493706,5.89912750747,5.81812170891
5.23441117849,5.21266033093,5.25483771061
5.29669575773,5.30161037625,5.26252830732
5.19537094601,5.18638327865,5.15001987926
4.90739794647,4.89350134437,4.89002437206
4.27921902839,4.21787531638,4.16547541455
3.91393742143,3.94774436446,3.98770768561
4.95875454702,4.9471599783,4.95475412207
4.75028411373,4.80311426993,4.83524925254
5.25849104064,5.23069528046,5.20471953211
5.11650889702,5.15863978054,5.18581068259
4.78960164271,4.73118767903,4.75010683131
4.52476385727,4.5243242979,4.46611480245
5.50469638607,5.5424372869,5.53645583345
5.68216498199,5.70881686934,5.89175457208
6.93337282434,7.05154968522,7.01710488261
7.34361413741,7.32508389145,7.34128710381
7.78986249934,7.87928471571,7.85206181241
7.13375968228,6.98785263453,6.91280300514
5.8954720255,5.9342765981,6.02023268126
5.89609591796,5.82998343358,5.80810382752
6.95615695418,7.10616401885,7.29108270509
6.67800821249,6.48170670602,6.15016893524
5.21677691945,5.20887609354,5.26402056678
5.38482622039,5.40639035906,5.4504242399
5.31072397926,5.46578886917,5.66152755975
6.77582829203,6.69085847008,6.51170049304
6.35855788915,6.33419708013,6.39291233986
5.7221760956,5.6434534294,5.45527750188
5.10070798714,5.15836313916,5.28134578265
6.73070140084,6.79742581205,6.87293713424
6.82748667422,6.84542511668,6.8761601021
6.54610304622,6.51966415651,6.46480801974
6.95388827551,7.00239000121,6.96765656905
7.43541954645,7.39637818824,7.56842535985
6.94551852744,6.95743106066,6.81526290828
6.45409988336,6.46295324253,6.47519898985
8.55809842243,8.67717075772,8.84316811038
9.80712265574,9.88659820945,9.94821597418
10.6540755597,10.6105864086,10.5991822892
9.964231736,9.92551080617,9.95516597
10.0009733659,10.0565125728,10.0172781642
10.6144588999,10.6544333589,10.7153839188
10.6935600189,10.7355129912,10.7289873028
10.5940000439,10.5935779559,10.6418243604
11.2466801027,11.2570392035,11.2369713071
10.9067881415,10.9050708875,10.8877353645
10.4678687777,10.4117248974,10.3676651159
9.75186716685,9.72535155265,9.66566895476
9.28583686963,9.30617519086,9.35789313005
9.10359302995,9.0492435588,8.92176951637
8.52250330998,8.45011288331,8.48082539217
7.97402168849,7.9894360375,7.99011158654
9.31552153856,9.44970259714,9.55839542543
10.2894521609,10.365141842,10.4323805374
10.7724995551,10.6976074633,10.679111978
11.1216263092,11.1831639361,11.2019615742
11.212163509,11.1918128234,11.166182699
11.7918255264,11.8256980058,11.9704519666
12.1564453211,12.2919331832,12.3226082819
13.1458072087,13.1007223555,13.0863209679
13.0914832745,13.1095978823,13.1296537035
12.2655436084,12.158755741,12.0320597999
11.2990103213,11.2693967914,11.2609607875
10.6962147475,10.7198851578,10.656040806
10.7319602797,10.6563996046,10.7116331368
11.8663658654,11.9719367533,12.0068379286
10.7992873819,10.77903467,10.691838593
10.2025143666,10.1066959593,10.038703291
10.2158256658,10.1724531105,10.2638051747
10.9235703794,11.1119514852,11.0872757481
12.0971588241,12.1129539051,12.2029850971
13.0271204959,13.0856395209,13.1707986641
14.0298103657,14.1737948282,14.30722936
14.9986471977,14.8846749439,14.7444070213
12.4658133057,12.391163285,12.3399538757
11.5575912377,11.4301490306,11.3550532282
11.5182078773,11.6090309447,11.6193394982
12.3274844749,12.3344550042,12.4159717375
13.0924850639,13.132892681,13.1462961035
12.8358662528,12.8114948713,12.7332230045
12.055730847,11.9340621901,11.8553103456
11.2249267546,11.4108812622,11.4891617725
11.5105449323,11.3116915713,11.2497914209
11.2419739383,11.2947954911,11.3557085046
12.2393067537,12.3331158769,12.418486947
12.3936655473,12.3676550524,12.3745211129
12.805299144,12.8133182277,12.6993408293
11.2368608786,11.107642196,11.0730571066
12.1657882295,12.2955942352,12.4174033558
13.0354706535,13.0846654204,13.1315092641
12.9096397696,12.8693492808,12.7908392248
12.4210400682,12.3419332509,12.2434477251
10.921368686,10.9147979239,10.9890004861
10.4183027231,10.2620453434,10.0975548472
9.66922847605,9.76937600529,9.8118576008
11.4212866117,11.5584313895,11.7285721502
12.3374245514,12.2745106923,12.2559717592
11.0447133822,11.0079651656,10.7929513597
10.0211339107,9.9316720169,9.96726208229
10.4213817367,10.5034338061,10.5984571442
11.9290522257,11.9775639685,12.0517089749
12.0659206389,12.0809447587,12.1245953322
11.951091943,11.9603391546,11.9481572735
11.1643326319,11.0201459549,10.7864226507
10.6807513492,10.7329303959,10.862899914
10.6898012555,10.7060727493,10.7277654881
11.183362642,11.1744276621,11.1409466587
11.1642798176,11.2150767439,11.2962586682
11.0551198918,10.9598649265,10.8337402222
9.81037912686,9.73850033935,9.63255930838
9.20965330463,9.1505806558,9.18861696813
8.20714187087,8.21027620688,8.21050863849
8.43731805833,8.43857423013,8.33079132718
8.58655032764,8.66974047126,8.86131305846
9.57945428843,9.65756576516,9.63700438099
10.324386795,10.3590059356,10.4413171274
11.2656605942,11.2994662582,11.3299932005
11.9537908989,12.0170711975,12.0669481521
12.6365197782,12.6224864001,12.6507465732
12.170877508,12.0893309282,11.9568040977
11.1054326941,11.0506738932,10.9820187549
10.6019123866,10.6395682498,10.7488942871
10.8822544984,10.8399467784,10.7506115916
10.1742156415,10.2167783592,10.2572189425
11.0401369746,11.0224964711,11.0697402987
10.5692365102,10.5715197085,10.5392668253
10.7284078645,10.643451632,10.5832355005
10.7855558868,10.8990343365,10.9803356441
11.2878011203,11.2740178241,11.2966858148
12.1750333891,12.1572009317,12.1383087239
11.7726093773,11.8342370063,11.8662211511
11.257202446,11.1922519331,11.0721127626
10.4314286591,10.3945621399,10.3812257441
10.1832982028,10.1408547536,10.1290237404
9.20876113359,9.14247867786,9.13712535894
8.79405739622,8.76634515932,8.6597878035
9.12137478284,9.21522589258,9.27833092256
9.22831100468,9.28789423101,9.34994808879
10.8125943049,10.9001700393,11.0294260223
12.1379638127,12.1514758296,12.134329769
12.4894597588,12.4989633535,12.5342650564
12.2387912318,12.2891161339,12.3417571425
12.4037466305,12.386223702,12.324603248
11.5582901446,11.4797877231,11.4260245007
10.4602607335,10.4293817549,10.4227412682
10.7943616184,10.8210107966,10.8046171279
10.9118685162,10.8561897239,10.8326222357
10.8702274932,10.894416806,10.8993832978
10.8714250628,10.8894015209,10.9133140709
11.3512095511,11.4075189491,11.4402986135
11.4402209959,11.459123079,11.4943908541
11.7061633326,11.6305847008,11.5798028197
11.5625857093,11.6450762919,11.6824503655
11.6411899944,11.6055756247,11.6058359132
11.9181308012,11.969110551,11.9823465203
12.0458745946,11.9770705493,11.8958418222
10.2927555516,10.148488952,10.0646935648
9.93992099932,10.041534795,10.1619911295
10.297531517,10.2847402543,10.191061374
9.73691503352,9.65057757466,9.60133158948
8.74589226084,8.66870134138,8.61913588718
8.06705029659,8.07611429883,8.05203684848
8.07964249768,8.02551857503,7.99180652321
8.19459581018,8.25549515816,8.25183852692
7.11396496393,6.99245990032,6.98495501808
7.04106351083,7.02095886123,6.96931549624
5.71847178086,5.61384078223,5.42537285789
5.6606982084,5.77440770791,5.98112815194
6.2313993723,6.28694460985,6.34797787095
9.0316173638,9.04691813751,9.12780098755
7.02014022781,6.96478599674,6.83776349414
7.23084549884,7.38731960047,7.52255322682
9.59304835794,9.69175180839,9.78412834309
10.1116784947,10.063223715,10.0296993705
10.5926923127,10.6394191622,10.6722407985
9.10169949978,8.93841035171,8.82027203607
9.19821929261,9.29491576699,9.29330635957
7.40191392478,7.11980306739,6.88191331537
6.1410245017,6.31419754567,6.49936384331
9.01848259042,9.20887107065,9.38515086025
10.7058356877,10.7478730346,10.762840998
11.2089261596,11.2313247889,11.2913090335
